X1	X2
Potra2n3c7612	GO:0005737,GO:0006457,GO:0032502,GO:0051082
Potra2n3c7626	GO:0003677,GO:0005634,GO:0009725,GO:0009987
Potra2n3c7619	GO:0003677,GO:0005634,GO:0009686,GO:0009826,GO:0045544,GO:0055114
Potra2n3c7633	GO:0001664,GO:0003924,GO:0005525,GO:0005834,GO:0007188,GO:0031683
Potra2n3c7620	GO:0000785,GO:0003677,GO:0003682,GO:0003886,GO:0005634,GO:0006555,GO:0010216,GO:0010424,GO:0016746,GO:0090116
Potra2n3c7628	GO:0050896
Potra2n3c7616	GO:0008194,GO:0016758,GO:0043231
Potra2n3c7621	GO:0003735,GO:0005840,GO:0006412,GO:0042254
Potra2n3c7625	GO:0012505,GO:0015031,GO:0016021,GO:0043231,GO:0044444,GO:0044446,GO:0098588
Potra2n3c7613	GO:0005524,GO:0005634,GO:0006355,GO:0032502
Potra2n3c7614	GO:0016021
Potra2n3c7725	GO:0016021
Potra2n3c7709	GO:0009507,GO:0015743,GO:0016021
Potra2n3c7704	GO:0009055,GO:0009507,GO:0022900,GO:0046872,GO:0051537
Potra2n3c7726	GO:0004864,GO:0005634,GO:0005737,GO:0006952,GO:0009738,GO:0010427,GO:0032515,GO:0038023,GO:0080163
Potra2n3c7699	GO:0000051,GO:0008777
Potra2n3c7718	GO:0005886,GO:0010150,GO:0010167,GO:0015112,GO:0015386,GO:0015706,GO:0015992,GO:0016021,GO:0055075,GO:0071805,GO:0098656,GO:1902600
Potra2n3c7720	GO:0005515,GO:0008270,GO:0009451
Potra2n3c7722	GO:0000287,GO:0002189,GO:0004749,GO:0005524,GO:0006015,GO:0006098,GO:0006144,GO:0006164,GO:0009116,GO:0009156,GO:0009507,GO:0016301,GO:0016310
Potra2n3c7711	GO:0016226
Potra2n3c7715	GO:0005739,GO:0005960,GO:0019464
Potra2n3c7698	GO:0003676
Potra2n3c7712	GO:0005515
Potra2n3c7724	GO:0004439,GO:0016020,GO:0032440,GO:0034485,GO:0043647,GO:0046030,GO:0046856,GO:0055114,GO:0090351
Potra2n3c7723	GO:0016829,GO:0045431,GO:0046872,GO:0050896,GO:0051555,GO:0055114
Potra2n3c7710	GO:0003677,GO:0005634,GO:0006355
Potra2n3c7701	GO:0003680
Potra2n3c7707	GO:0004721,GO:0005515,GO:0006470
Potra2n3c7719	GO:0000287,GO:0004743,GO:0006094,GO:0006096,GO:0006144,GO:0009570,GO:0015976,GO:0016301,GO:0030955
Potra2n3c7705	GO:0009814,GO:0034052,GO:2000121
Potra2n3c7730	GO:0000160,GO:0003700,GO:0005634,GO:0005667,GO:0044212,GO:0045449,GO:0045893
Potra2n3c7714	GO:0004672,GO:0005515,GO:0005524,GO:0006468,GO:0016021
Potra2n3c7717	GO:0004672,GO:0005524,GO:0005886,GO:0006468,GO:0009742,GO:0016021
Potra2n3c7702	GO:0005794,GO:0005829,GO:0005886,GO:0005905,GO:0006886,GO:0006897,GO:0008289,GO:0009055,GO:0009058,GO:0022900,GO:0030131,GO:0030170,GO:0051536
Potra2n3c7729	GO:0016021
Potra2n3c7713	GO:0004724,GO:0005963,GO:0006470
Potra2n3c7727	GO:0004190,GO:0006508,GO:0010310,GO:0010337,GO:0030163,GO:0042742
Potra2n3c7728	GO:0004190,GO:0006508,GO:0030163
Potra2n3c7739	GO:0005515,GO:0009451,GO:0016021
Potra2n3c7757	GO:0004842,GO:0016567
Potra2n3c7751	GO:0016021
Potra2n3c7750	GO:0000184,GO:0003677,GO:0003723,GO:0004386,GO:0005524,GO:0005737,GO:0008270
Potra2n3c7760	GO:0000272,GO:0005982,GO:0005985,GO:0016161,GO:0102229
Potra2n3c7742	GO:0005515,GO:0009451
Potra2n3c7759	GO:0004521,GO:0051252,GO:0090502
Potra2n3c7747	GO:0001558,GO:0003924,GO:0005515,GO:0005525,GO:0005768,GO:0005774,GO:0005802,GO:0005829,GO:0005886,GO:0006886,GO:0006887,GO:0006890,GO:0006891,GO:0052324
Potra2n3c7733	GO:0005768,GO:0005773,GO:0016021,GO:0032511,GO:2000009
Potra2n3c7745	GO:0008967,GO:0016311,GO:0046487
Potra2n3c7753	GO:0000275,GO:0015986,GO:0016787,GO:0046933
Potra2n3c7749	GO:0004857,GO:0016787,GO:0043086
Potra2n3c7764	GO:0004674,GO:0005524,GO:0006468,GO:0009069
Potra2n3c7754	GO:0004176,GO:0004252,GO:0005524,GO:0005782,GO:0006510,GO:0006515,GO:0016485,GO:0016560,GO:0048527
Potra2n3c7731	GO:0005768,GO:0005802,GO:0008168,GO:0016021,GO:0032259
Potra2n3c7743	GO:0005576,GO:0016021
Potra2n3c7735	GO:0016021
Potra2n3c7748	GO:0005982,GO:0005985,GO:0030599,GO:0043086,GO:0046910
Potra2n3c7736	GO:0012505,GO:0016021,GO:0043227,GO:0043229,GO:0044444
Potra2n3c7763	GO:0003899,GO:0005730,GO:0006144,GO:0006206,GO:0006351,GO:0016021
Potra2n3c7737	GO:0016021
Potra2n3c7761	GO:0000272,GO:0005982,GO:0005985,GO:0016161,GO:0102229
Potra2n3c7734	GO:0016021
Potra2n3c7796	GO:0003924,GO:0005525,GO:0005773,GO:0005886,GO:0006886,GO:0006888,GO:0016021,GO:0032482,GO:0032588,GO:0046686
Potra2n3c7783	GO:0005576,GO:0019953
Potra2n3c7773	GO:0000014,GO:0000110,GO:0000413,GO:0000712,GO:0000724,GO:0003684,GO:0003697,GO:0003755,GO:0006296,GO:0006308,GO:0006979,GO:0016021,GO:1901255
Potra2n3c7791	GO:0005887,GO:0022857,GO:0055085
Potra2n3c7782	GO:0004176,GO:0004252,GO:0006510,GO:0006515,GO:0009368,GO:0009507,GO:0010468,GO:0051117
Potra2n3c7771	GO:0004674,GO:0005524,GO:0005634,GO:0005737,GO:0006468,GO:0009069,GO:0035556
Potra2n3c7799	GO:0000785,GO:0005634,GO:0031490
Potra2n3c7766	GO:0003723,GO:0003735,GO:0005524,GO:0005840,GO:0006412,GO:0016021,GO:0042254
Potra2n3c7770	GO:0005509,GO:0005737,GO:0005886,GO:0009409,GO:0009414,GO:0009651,GO:0009738,GO:0009860,GO:0019722,GO:0019900,GO:0090406
Potra2n3c7784	GO:0005515,GO:0005634,GO:0005694,GO:0006554,GO:0008270,GO:0018024,GO:0034968
Potra2n3c7798	GO:0006629,GO:0016787
Potra2n3c7797	GO:0003723
Potra2n3c7779	GO:0003676,GO:0004386,GO:0005524,GO:0005634,GO:0006281,GO:0006325,GO:0008270,GO:0009941,GO:0016740
Potra2n3c7775	GO:0016021,GO:0022857,GO:0055085
Potra2n3c7781	GO:0006511,GO:0031625
Potra2n3c7788	GO:0016021,GO:0043066
Potra2n3c7768	GO:0004674,GO:0005634,GO:0005737,GO:0005956,GO:0009069,GO:0019887,GO:0045859
Potra2n3c7789	GO:0000727,GO:0004674,GO:0005524,GO:0005634,GO:0005737,GO:0009069,GO:0018105
Potra2n3c7765	GO:0000149,GO:0005484,GO:0005789,GO:0005794,GO:0005829,GO:0005886,GO:0006623,GO:0006888,GO:0006890,GO:0006891,GO:0006896,GO:0009504,GO:0012507,GO:0016021,GO:0031201,GO:0031902,GO:0042147,GO:0048280
Potra2n3c7778	GO:0009535
Potra2n3c7795	GO:0016021
Potra2n3c7787	GO:0006355,GO:0008270,GO:0043565
Potra2n3c7769	GO:0005515
Potra2n3c7767	GO:0016021,GO:0016740
Potra2n3c7776	GO:0000256,GO:0006145,GO:0010136,GO:0016020,GO:0071522
Potra2n3c7790	GO:0005789,GO:0005886,GO:0016021,GO:0061817,GO:0090158
Potra2n3c7785	GO:0016020
Potra2n3c7897	GO:0003677,GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0045449
Potra2n3c7887	GO:0004021,GO:0006522,GO:0006531,GO:0009058,GO:0015976,GO:0030170
Potra2n3c7892	GO:0003743,GO:0005085,GO:0005840,GO:0005851,GO:0006446,GO:0043087
Potra2n3c7867	GO:0000502,GO:0003677,GO:0004175,GO:0005634,GO:0006355,GO:0016020,GO:0030001,GO:0046873,GO:0055085
Potra2n3c7896	GO:0004252,GO:0005886,GO:0016485
Potra2n3c7886	GO:0005576,GO:0005618,GO:0005982,GO:0005985,GO:0016021,GO:0030599,GO:0042545,GO:0043086,GO:0045330,GO:0045490,GO:0046910
Potra2n3c7865	GO:0005515,GO:0008270,GO:0009451,GO:0016021
Potra2n3c7893	GO:0003743,GO:0005085,GO:0005840,GO:0005851,GO:0006446,GO:0016853,GO:0043087
Potra2n3c7875	GO:0004675,GO:0004715,GO:0005515,GO:0005524,GO:0005886,GO:0007178,GO:0009069,GO:0016021,GO:0018108
Potra2n3c7872	GO:0004674,GO:0005515,GO:0005524,GO:0005886,GO:0006468,GO:0009069,GO:0016021,GO:0032440,GO:0055114
Potra2n3c7885	GO:0005576,GO:0005618,GO:0005982,GO:0005985,GO:0016021,GO:0030599,GO:0042545,GO:0043086,GO:0045330,GO:0045490,GO:0046910
Potra2n3c7879	GO:0016021,GO:0016567
Potra2n3c7873	GO:0004674,GO:0005524,GO:0005886,GO:0006468,GO:0009069,GO:0016021,GO:0032440,GO:0055114
Potra2n3c7891	GO:0000285,GO:0005524,GO:0010008,GO:0016043,GO:0046854,GO:0046872
Potra2n3c7874	GO:0006629,GO:0016787
Potra2n3c7884	GO:0000055,GO:0005634,GO:0005737,GO:0043023
Potra2n3c7888	GO:0000123,GO:0003712,GO:0004402,GO:0005667,GO:0006355,GO:0008270,GO:0016573,GO:0042967,GO:0045449
Potra2n3c7876	GO:0006004,GO:0016021,GO:0036066,GO:0046922
Potra2n3c7880	GO:0000209,GO:0005783,GO:0016021,GO:0016874,GO:0030433,GO:0061631
Potra2n3c7866	GO:0016020,GO:0046983,GO:0055072
Potra2n3c7889	GO:0004298,GO:0004857,GO:0005634,GO:0005737,GO:0005982,GO:0005985,GO:0006629,GO:0009058,GO:0010499,GO:0016021,GO:0019773,GO:0030170,GO:0030599,GO:0042545,GO:0043086,GO:0043161,GO:0045330,GO:0045490
Potra2n3c7881	GO:0003723,GO:0005730,GO:0009744,GO:0009749,GO:0010252
Potra2n3c7869	GO:0004842,GO:0005667,GO:0006355,GO:0008134,GO:0009909,GO:0010074,GO:0010193,GO:0016567,GO:0030154,GO:0031146,GO:0042127,GO:1901342
Potra2n3c7878	GO:0003677
Potra2n3c7894	GO:0005739
Potra2n3c7870	GO:0004842,GO:0005515,GO:0006355,GO:0009909,GO:0010074,GO:0010193,GO:0016567,GO:0030154,GO:0031146,GO:0042127,GO:1901342
Potra2n3c7868	GO:0000506,GO:0006506,GO:0016021,GO:0017176
Potra2n3c7898	GO:0016021
Potra2n3c7906	GO:0016020
Potra2n3c7899	GO:0016021,GO:0042578
Potra2n3c7902	GO:0009733
Potra2n3c7901	GO:0000302,GO:0006457,GO:0009408,GO:0009651,GO:0043621,GO:0051082,GO:0051259
Potra2n3c7903	GO:0009733
Potra2n3c7900	GO:0000028,GO:0002181,GO:0003735,GO:0015935
Potra2n3c7825	GO:0003676,GO:0006397,GO:0008270,GO:0016567,GO:0061630
Potra2n3c7811	GO:0016021
Potra2n3c7812	GO:0016021,GO:0098599,GO:0098734
Potra2n3c7822	GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0030154,GO:0043565,GO:0044212,GO:0045449
Potra2n3c7834	GO:0003677,GO:0003700,GO:0005667,GO:0006355,GO:0045449
Potra2n3c7809	GO:0000210,GO:0006144,GO:0006769,GO:0035529,GO:0046497,GO:0047631,GO:0051287
Potra2n3c7807	GO:0003677,GO:0003700,GO:0005667,GO:0006355,GO:0045449
Potra2n3c7804	GO:0004088,GO:0005951,GO:0006207,GO:0006526,GO:0006536,GO:0006541,GO:0009570,GO:0016021,GO:0016036
Potra2n3c7828	GO:0004609,GO:0006544,GO:0006563,GO:0006566,GO:0006646,GO:0016540,GO:0031305
Potra2n3c7818	GO:0003677,GO:0005634,GO:0009651,GO:0009723,GO:0009733,GO:0009739,GO:0009753,GO:0045892,GO:0046686,GO:0048366,GO:0090696
Potra2n3c7826	GO:0003735,GO:0003899,GO:0004553,GO:0005524,GO:0005666,GO:0005730,GO:0005840,GO:0005975,GO:0006144,GO:0006206,GO:0006298,GO:0006383,GO:0006397,GO:0006412,GO:0008270,GO:0016021,GO:0016567,GO:0030983,GO:0042254,GO:0061630
Potra2n3c7800	GO:0003677,GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0045449,GO:0050832
Potra2n3c7824	GO:0016021,GO:0016853
Potra2n3c7830	GO:0006189,GO:0008864,GO:0016742,GO:0046487
Potra2n3c7817	GO:0046872,GO:0051213,GO:0055114
Potra2n3c7808	GO:0005488,GO:0016021
Potra2n3c7836	GO:0005768,GO:0005802,GO:0006004,GO:0016021,GO:0016757
Potra2n3c7815	GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0043565,GO:0045449
Potra2n3c7821	GO:0001676,GO:0003997,GO:0005504,GO:0005777,GO:0006637,GO:0033540,GO:0055088,GO:0071949
Potra2n3c7813	GO:0004439,GO:0004725,GO:0006570,GO:0008138,GO:0035335
Potra2n3c7805	GO:0004300,GO:0004490,GO:0005739,GO:0006508,GO:0006550,GO:0006552,GO:0006554,GO:0006568,GO:0006574,GO:0006633,GO:0006635,GO:0008233,GO:0018874,GO:0019482,GO:0046251
Potra2n3c7801	GO:0000502
Potra2n3c7832	GO:0006833,GO:0015250,GO:0016021,GO:0042807,GO:0055085
Potra2n3c7831	GO:0016021
Potra2n3c7827	GO:0006020,GO:0050112,GO:0055114
Potra2n3c7803	GO:0004843,GO:0005737,GO:0006511,GO:0016579
Potra2n3c7829	GO:0005794,GO:0016021
Potra2n3c7820	GO:0003677,GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0045449
Potra2n3c7838	GO:0005886,GO:0016021,GO:0022857,GO:0055085
Potra2n3c7841	GO:0000139,GO:0007029,GO:0007030,GO:0012507,GO:0048208,GO:0070863,GO:0070971,GO:0070973
Potra2n3c7837	GO:0004222,GO:0006508,GO:0008270,GO:0016021,GO:0030198,GO:0030574,GO:0031012
Potra2n3c7850	GO:0005789,GO:0005886,GO:0061817,GO:0090158
Potra2n3c7848	GO:0004780,GO:0006790
Potra2n3c7846	GO:0009536,GO:0010228,GO:0016021,GO:0055122
Potra2n3c7840	GO:0003676
Potra2n3c7857	GO:0004650,GO:0005982,GO:0005985,GO:0044425,GO:0046907
Potra2n3c7842	GO:0005777
Potra2n3c7858	GO:0004650,GO:0005982,GO:0005985,GO:0016021
Potra2n3c7854	GO:0005507,GO:0005524,GO:0005768,GO:0005802,GO:0009723,GO:0010119,GO:0016021,GO:0016787,GO:0035434,GO:0043682,GO:0072511
Potra2n3c7862	GO:0003977,GO:0006048
Potra2n3c7864	GO:0004650,GO:0005982,GO:0005985,GO:0016021,GO:0016829
Potra2n3c7859	GO:0004105,GO:0006657,GO:0031210
Potra2n3c7853	GO:0005488
Potra2n3c7844	GO:0016021,GO:0016740
Potra2n3c7843	GO:0005982,GO:0005985,GO:0016021,GO:0030599,GO:0042545,GO:0045330,GO:0045490
Potra2n3c7847	GO:0035241,GO:0035247
Potra2n3c7856	GO:0005634,GO:0008270,GO:0010150
Potra2n3c7860	GO:0000381,GO:0003723,GO:0016607,GO:0045292
Potra2n3c7913	GO:0010494,GO:0010603,GO:0016746,GO:0034063
Potra2n3c7912	GO:0004144,GO:0016021,GO:0042967,GO:0046027,GO:0046486
Potra2n3c7917	GO:0016740,GO:0016829
Potra2n3c7915	GO:0005515
Potra2n3c7914	GO:0005787,GO:0005886,GO:0005975,GO:0006465,GO:0008233,GO:0016021,GO:0016740,GO:0016798
Potra2n3c7916	GO:0005975,GO:0016740
Potra2n3c7907	GO:0009734
Potra2n3c7908	GO:0005515,GO:0044424
Potra2n3c7942	GO:0005515,GO:0016301,GO:0016310
Potra2n3c7923	GO:0000811,GO:0006260,GO:0016021,GO:0036361
Potra2n3c7932	GO:0005759,GO:0009055,GO:0015035,GO:0022900,GO:0045454,GO:0046872,GO:0051537
Potra2n3c7924	GO:0006534,GO:0006541,GO:0006544,GO:0006563,GO:0006566,GO:0006591,GO:0009507,GO:0047661
Potra2n3c7933	GO:0000028,GO:0000462,GO:0005515,GO:0006468,GO:0009069,GO:0016459,GO:0016905,GO:0032040,GO:0034388
Potra2n3c7943	GO:0016021,GO:0016787
Potra2n3c7926	GO:0046872
Potra2n3c7940	GO:0005452,GO:0006821,GO:0015701,GO:0016021
Potra2n3c7930	GO:0005515
Potra2n3c7928	GO:0046872
Potra2n3c7934	GO:0016020,GO:0016787
Potra2n3c7935	GO:0004129,GO:0005740,GO:0006123,GO:0015992,GO:0045277
Potra2n3c7936	GO:0003904,GO:0003914,GO:0004129,GO:0005740,GO:0006123,GO:0009411,GO:0015992,GO:0045277,GO:1902600
Potra2n3c7920	GO:0016787,GO:0043531
Potra2n3c7927	GO:0003989,GO:0006090,GO:0006633,GO:0009317
Potra2n3c7925	GO:0004609,GO:0005509,GO:0006544,GO:0006563,GO:0006566,GO:0006646,GO:0016020,GO:0016540
Potra2n3c7919	GO:0008152,GO:0016798
Potra2n3c7922	GO:0004842,GO:0005515,GO:0006355,GO:0016567,GO:0016874,GO:0031146
Potra2n3c7945	GO:0003846,GO:0004622,GO:0005783,GO:0005794,GO:0005886,GO:0009395,GO:0009506,GO:0010043,GO:0042542,GO:0042967,GO:0046486,GO:0046686,GO:0090430
Potra2n3c7948	GO:0005471,GO:0005524,GO:0015866,GO:0015867,GO:0016021,GO:0031969
Potra2n3c7954	GO:0005739,GO:0008270,GO:0009451,GO:0009507,GO:0009793
Potra2n3c7972	GO:0000778,GO:0019237,GO:0051315,GO:0051382,GO:0051455
Potra2n3c7960	GO:0009686,GO:0016707,GO:0046872,GO:0055114
Potra2n3c7958	GO:0005524,GO:0005634,GO:0008017,GO:0008568,GO:0031122,GO:0045298,GO:0051013
Potra2n3c7959	GO:0016021
Potra2n3c7950	GO:0005515,GO:0008270,GO:0009987
Potra2n3c7957	GO:0003824,GO:0009058,GO:0030170,GO:0044237,GO:0071704
Potra2n3c7953	GO:0000243,GO:0000387,GO:0000395,GO:0003729,GO:0005685,GO:0008270,GO:0030619,GO:0030627,GO:0071004
Potra2n3c7961	GO:0005524,GO:0005886,GO:0016021,GO:0016887,GO:0042626,GO:0055085
Potra2n3c7952	GO:0005634,GO:0006544,GO:0006563,GO:0006566,GO:0008887,GO:0016310,GO:0016787,GO:0046486,GO:0046487
Potra2n3c7944	GO:0005789,GO:0006506,GO:0016021,GO:0051377
Potra2n3c7969	GO:0005515,GO:0016021,GO:0016740
Potra2n3c7967	GO:0005515,GO:0005634,GO:0006355,GO:0009734
Potra2n3c7955	GO:0000074,GO:0000079,GO:0000307,GO:0004672,GO:0005634,GO:0005737,GO:0016538,GO:0019901,GO:0044772
Potra2n3c7965	GO:0016747
Potra2n3c7962	GO:0016747
Potra2n3c7956	GO:0003676,GO:0008270
Potra2n3c7997	GO:0016021,GO:0035091
Potra2n3c7991	GO:0003777,GO:0004601,GO:0005524,GO:0005634,GO:0005871,GO:0005874,GO:0005886,GO:0006804,GO:0006979,GO:0007018,GO:0008017,GO:0016887,GO:0020037,GO:0042744,GO:0045298,GO:0046872,GO:0055114,GO:0098869,GO:1903338
Potra2n3c7992	GO:0004601,GO:0005576,GO:0006804,GO:0006979,GO:0020037,GO:0042744,GO:0046872,GO:0055114,GO:0098869
Potra2n3c7976	GO:0005887,GO:0008271,GO:0015301,GO:1902358
Potra2n3c7990	GO:0000064,GO:0005290,GO:0005739,GO:0006561,GO:0006844,GO:0006972,GO:0015181,GO:0015189,GO:0015817,GO:0015819,GO:0016021,GO:0089709,GO:1903352,GO:1903401,GO:1903826
Potra2n3c7981	GO:0016021
Potra2n3c7983	GO:0003924,GO:0005525,GO:0005768,GO:0006886,GO:0030139,GO:0032482
Potra2n3c7978	GO:0005634,GO:0043565,GO:0044212
Potra2n3c7980	GO:0003677,GO:0003678,GO:0005524,GO:0005634,GO:0005657,GO:0010569,GO:0032508,GO:0045910,GO:0070182,GO:0090657,GO:1904430
Potra2n3c7985	GO:0016021
Potra2n3c7988	GO:0016021
Potra2n3c7979	GO:0005524,GO:0005634,GO:0005829,GO:0032440,GO:0055114
Potra2n3c7996	GO:0000186,GO:0004709,GO:0005524,GO:0007178,GO:0009069,GO:0016021
Potra2n3c7975	GO:0000139,GO:0005198,GO:0005515,GO:0005829,GO:0006886,GO:0006888,GO:0006890,GO:0006891,GO:0008168,GO:0016021,GO:0030126,GO:0032259
Potra2n3c7974	GO:0005096,GO:0005643,GO:0005829,GO:0008536,GO:0043547,GO:0046907
Potra2n3c7986	GO:0015031
Potra2n3c7984	GO:0071249
Potra2n3c7987	GO:0003677,GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0045449
Potra2n3c7982	GO:0016021
Potra2n3c7977	GO:0000139,GO:0016021
Potra2n3c7998	GO:0003735,GO:0003824,GO:0005840,GO:0006412,GO:0019843,GO:0042254,GO:0046872
Potra2n3c7995	GO:0003924,GO:0005525,GO:0005634,GO:0005774,GO:0005794,GO:0005886,GO:0006886,GO:0032482
Potra2n3c7994	GO:0016818,GO:0097159,GO:1901363
Potra2n3c8010	GO:0005743,GO:0009793,GO:0016021,GO:0016491,GO:0046872,GO:0055114
Potra2n3c8001	GO:0003774,GO:0005089,GO:0005737,GO:0005874,GO:0007017,GO:0030286,GO:0043087
Potra2n3c7999	GO:0003676,GO:0004523,GO:0016021,GO:0016567,GO:0031464,GO:0051252,GO:0090502
Potra2n3c8019	GO:0003723
Potra2n3c8004	GO:0005089,GO:0043087
Potra2n3c8009	GO:0044424
Potra2n3c8020	GO:0006833,GO:0015250,GO:0016021,GO:0055085
Potra2n3c8016	GO:0005515,GO:0005634,GO:0006355,GO:0009734
Potra2n3c8011	GO:0019752,GO:0043231,GO:0044444,GO:0047617
Potra2n3c8018	GO:0003723,GO:0005515,GO:0006468,GO:0008168,GO:0009069,GO:0016459,GO:0016905,GO:0032259
Potra2n3c8007	GO:0009535,GO:0016021
Potra2n3c8021	GO:0003677,GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0045449
Potra2n3c8017	GO:0003899,GO:0005730,GO:0005768,GO:0005802,GO:0006144,GO:0006206,GO:0006351,GO:0016021
Potra2n3c8006	GO:0005634,GO:0006355,GO:0008289,GO:0043565
Potra2n3c8012	GO:0016021,GO:0016787
Potra2n3c8013	GO:0001228,GO:0003677,GO:0005634,GO:0046983
Potra2n3c8002	GO:0006855,GO:0006885,GO:0015299,GO:0016021,GO:0042908,GO:0042910,GO:1902600
Potra2n3c8000	GO:0016021
Potra2n3c8015	GO:0000373,GO:0005515,GO:0009507,GO:0009658,GO:0009793,GO:1990825
Potra2n3c8003	GO:0005829,GO:0006090,GO:0006544,GO:0006563,GO:0006566,GO:0016618,GO:0030267,GO:0046487,GO:0051287,GO:0055114
Potra2n3c8005	GO:0009535,GO:0009538,GO:0015979,GO:0016021
Potra2n3c8014	GO:0046872,GO:0046983
Potra2n3c8065	GO:0003723,GO:0005634,GO:0006090,GO:0006098,GO:0006334,GO:0008679,GO:0009507,GO:0030267,GO:0046487,GO:0050661,GO:0051287
Potra2n3c8064	GO:0003729,GO:0005654,GO:0016491,GO:0050661,GO:0051287,GO:0055114,GO:1990904
Potra2n3c8057	GO:0016021,GO:0031966
Potra2n3c8056	GO:0005488
Potra2n3c8059	GO:0005515,GO:0009451
Potra2n3c8062	GO:0003735,GO:0005762,GO:0006412,GO:0042254
Potra2n3c8055	GO:0005524,GO:0005886,GO:0016021,GO:0016887,GO:0042626,GO:0055085
Potra2n3c8063	GO:0008253,GO:0016311
Potra2n3c8058	GO:0071249
Potra2n3c8067	GO:0006259,GO:0016779,GO:0097159,GO:1901363
Potra2n3c8061	GO:0005886,GO:0016021
Potra2n3c8060	GO:0009451
Potra2n3c8023	GO:0009055,GO:0016021,GO:0022900,GO:0046658
Potra2n3c8022	GO:0004176,GO:0004222,GO:0005515,GO:0005524,GO:0005739,GO:0006508,GO:0006510,GO:0008568,GO:0009055,GO:0016021,GO:0016464,GO:0022900,GO:0031969,GO:0045037,GO:0051013,GO:0051301,GO:0062091
Potra2n3c8038	GO:0000993,GO:0003682,GO:0006368,GO:0009910,GO:0016571,GO:0016593,GO:0035327
Potra2n3c8029	GO:0004674,GO:0005524,GO:0005634,GO:0005737,GO:0009069,GO:0018105
Potra2n3c8030	GO:0005524,GO:0005886,GO:0015419,GO:0016021,GO:0016887,GO:1902358
Potra2n3c8037	GO:0004471,GO:0004473,GO:0006090,GO:0006099,GO:0006108,GO:0008270,GO:0009507,GO:0015976,GO:0042803,GO:0050897,GO:0051287,GO:0051289
Potra2n3c8041	GO:0003697,GO:0003729,GO:0005739,GO:0006281,GO:0006355,GO:0006952
Potra2n3c8026	GO:0016740
Potra2n3c8034	GO:0000166,GO:0004672,GO:0016020,GO:0030247
Potra2n3c8025	GO:0003676,GO:0015074
Potra2n3c8027	GO:0003677,GO:0005634,GO:0008289,GO:0009965,GO:0010014,GO:0010075,GO:0016021,GO:0030154,GO:0048263,GO:0080060
Potra2n3c8040	GO:0007059,GO:0016226,GO:0045893,GO:0097361,GO:0097428,GO:1905168
Potra2n3c8024	GO:0005886,GO:0016021,GO:0051539
Potra2n3c8033	GO:0005506,GO:0016021,GO:0016709,GO:0016758,GO:0020037,GO:0055114
Potra2n3c8032	GO:0004672,GO:0005506,GO:0005524,GO:0006468,GO:0016021,GO:0016709,GO:0020037,GO:0055114
Potra2n3c8097	GO:0005515
Potra2n3c8095	GO:0010052
Potra2n3c8094	GO:0006886,GO:0006890,GO:0006891,GO:0030126
Potra2n3c8050	GO:0005576,GO:0009506,GO:0016021,GO:0052793,GO:0071555
Potra2n3c8046	GO:0005515,GO:0005634,GO:0006355,GO:0009734
Potra2n3c8054	GO:0003677,GO:0005634,GO:0006355
Potra2n3c8052	GO:0000166,GO:0004672,GO:0006468,GO:0016020
Potra2n3c8051	GO:0003824,GO:0006281
Potra2n3c8047	GO:0005515
Potra2n3c8049	GO:0003899,GO:0005730,GO:0006144,GO:0006206,GO:0006383,GO:0016020
Potra2n3c8043	GO:0016021
Potra2n3c8048	GO:0003785,GO:0005856,GO:0005938,GO:0042989
Potra2n3c8107	GO:0000139,GO:0005634,GO:0005774,GO:0005802,GO:0006811,GO:0006878,GO:0006882,GO:0010008,GO:0016021,GO:0072657
Potra2n3c8102	GO:0004675,GO:0005524,GO:0005886,GO:0006468,GO:0007178,GO:0009069
Potra2n3c8106	GO:0000123,GO:0004402,GO:0005515,GO:0016573,GO:0042967
Potra2n3c8104	GO:0016614,GO:0046593,GO:0050660,GO:0055114
Potra2n3c8108	GO:0016021
Potra2n3c8105	GO:0003924,GO:0005525,GO:0005789,GO:0007029,GO:0016021,GO:0016320
Potra2n3c8098	GO:0005886,GO:0016021
Potra2n3c8090	GO:0002183,GO:0003743,GO:0004386,GO:0005524,GO:0005840,GO:0006446,GO:0010494,GO:0016021
Potra2n3c8087	GO:0004724,GO:0005634,GO:0005829,GO:0005963,GO:0006470,GO:0046872
Potra2n3c8074	GO:0003712,GO:0005667,GO:0006357,GO:0016592,GO:0045449
Potra2n3c8071	GO:0003676,GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0045449
Potra2n3c8068	GO:0005634,GO:0006334
Potra2n3c8072	GO:0004565,GO:0005773,GO:0006012,GO:0006027,GO:0006687,GO:0009341,GO:0016020,GO:0046486
Potra2n3c8080	GO:0003735,GO:0005840,GO:0006412,GO:0042254
Potra2n3c8070	GO:0016787
Potra2n3c8093	GO:0000287,GO:0005524,GO:0005886,GO:0016021,GO:0045332,GO:0140326
